_id,ltable_id,rtable_id,ltable_title,ltable_release_year,rtable_title,rtable_release_year
239183,745,143,Shank 2,2012,Borderlands 2,2012
239194,745,282,Shank 2,2012,Total War: Shogun 2 - Fall of the Samurai,2012
239205,745,453,Shank 2,2012,The Walking Dead: Episode 2 - Starved for Help,2012
239206,745,462,Shank 2,2012,Pinball FX 2,2012
239207,745,463,Shank 2,2012,PlanetSide 2,2012
239213,745,597,Shank 2,2012,Orcs Must Die! 2,2012
239220,745,710,Shank 2,2012,Borderlands 2: Mr. Torgue's Campaign of Carnage,2012
239233,745,894,Shank 2,2012,LEGO Batman 2: DC Super Heroes,2012
239235,745,928,Shank 2,2012,Intrusion 2,2012
239239,745,977,Shank 2,2012,Natural Selection 2,2012
239240,745,983,Shank 2,2012,Borderlands 2: Captain Scarlett and Her Pirate's Booty,2012
239252,745,1171,Shank 2,2012,Trine 2: Goblin Menace,2012
239284,745,1610,Shank 2,2012,Prototype 2,2012
239331,745,2245,Shank 2,2012,Shank 2,2012
239342,745,2582,Shank 2,2012,Risen 2: Dark Waters,2012
239388,745,3315,Shank 2,2012,Galaxy On Fire 2 Full HD,2012
239420,745,3891,Shank 2,2012,SpellForce 2: Faith in Destiny,2012
239430,753,82,Legend of Grimrock,2012,Mark of the Ninja,2012
239441,753,192,Legend of Grimrock,2012,The Lord of the Rings Online: Riders of Rohan,2012
239442,753,195,Legend of Grimrock,2012,Thirty Flights of Loving,2012
239446,753,282,Legend of Grimrock,2012,Total War: Shogun 2 - Fall of the Samurai,2012
239453,753,386,Legend of Grimrock,2012,Out of the Park Baseball 13,2012
239462,753,530,Legend of Grimrock,2012,Might & Magic: Duel of Champions,2012
239469,753,656,Legend of Grimrock,2012,Realm of the Mad God,2012
239470,753,677,Legend of Grimrock,2012,Sins of a Solar Empire: Rebellion,2012
239471,753,707,Legend of Grimrock,2012,Legend of Grimrock,2012
239472,753,710,Legend of Grimrock,2012,Borderlands 2: Mr. Torgue's Campaign of Carnage,2012
239474,753,720,Legend of Grimrock,2012,World of Warcraft: Mists of Pandaria,2012
239481,753,829,Legend of Grimrock,2012,Kingdoms of Amalur: Reckoning,2012
239497,753,1032,Legend of Grimrock,2012,LEGO The Lord of the Rings,2012
239509,753,1225,Legend of Grimrock,2012,Transformers: Fall of Cybertron,2012
239525,753,1485,Legend of Grimrock,2012,Magic: The Gathering - Duels of the Planeswalkers 2013,2012
239546,753,1755,Legend of Grimrock,2012,The Dark Eye: Chains of Satinav,2012
239553,753,1841,Legend of Grimrock,2012,King's Bounty: Warriors of the North,2012
239559,753,1885,Legend of Grimrock,2012,Call of Duty: Black Ops II,2012
239564,753,1946,Legend of Grimrock,2012,The Testament of Sherlock Holmes,2012
239567,753,1996,Legend of Grimrock,2012,The Book of Unwritten Tales: Critter Chronicles,2012
239574,753,2086,Legend of Grimrock,2012,War of the Roses,2012
239588,753,2341,Legend of Grimrock,2012,Warlock: Master of the Arcane,2012
239595,753,2591,Legend of Grimrock,2012,Of Orcs and Men,2012
239620,753,3087,Legend of Grimrock,2012,London 2012 - The Official Video Game of the Olympic Games,2012
239623,753,3125,Legend of Grimrock,2012,Sword of the Stars II: Lords of Winter (Enhanced Edition),2012
239631,753,3196,Legend of Grimrock,2012,Guns of Icarus Online,2012
239633,753,3210,Legend of Grimrock,2012,Hell Yeah! Wrath of the Dead Rabbit,2012
239638,753,3265,Legend of Grimrock,2012,Blades of Time,2012
239650,753,3517,Legend of Grimrock,2012,Fortune Summoners: Secret of the Elemental Stone,2012
239651,753,3531,Legend of Grimrock,2012,A Game of Dwarves,2012
239662,753,3679,Legend of Grimrock,2012,Defenders of Ardania,2012
239663,753,3705,Legend of Grimrock,2012,Game of Thrones,2012
239666,753,3765,Legend of Grimrock,2012,Men of War: Condemned Heroes,2012
239668,753,3804,Legend of Grimrock,2012,Da New Guys: Day of the Jackass,2012
239671,753,3876,Legend of Grimrock,2012,Medal of Honor: Warfighter,2012
239758,851,1208,Rift: Storm Legion,2012,Rift: Storm Legion,2012
239934,913,82,The Lord of the Rings Online: Riders of Rohan,2012,Mark of the Ninja,2012
239945,913,192,The Lord of the Rings Online: Riders of Rohan,2012,The Lord of the Rings Online: Riders of Rohan,2012
239946,913,195,The Lord of the Rings Online: Riders of Rohan,2012,Thirty Flights of Loving,2012
239950,913,282,The Lord of the Rings Online: Riders of Rohan,2012,Total War: Shogun 2 - Fall of the Samurai,2012
239957,913,386,The Lord of the Rings Online: Riders of Rohan,2012,Out of the Park Baseball 13,2012
239966,913,530,The Lord of the Rings Online: Riders of Rohan,2012,Might & Magic: Duel of Champions,2012
239973,913,656,The Lord of the Rings Online: Riders of Rohan,2012,Realm of the Mad God,2012
239974,913,677,The Lord of the Rings Online: Riders of Rohan,2012,Sins of a Solar Empire: Rebellion,2012
239975,913,707,The Lord of the Rings Online: Riders of Rohan,2012,Legend of Grimrock,2012
239976,913,710,The Lord of the Rings Online: Riders of Rohan,2012,Borderlands 2: Mr. Torgue's Campaign of Carnage,2012
239978,913,720,The Lord of the Rings Online: Riders of Rohan,2012,World of Warcraft: Mists of Pandaria,2012
239985,913,829,The Lord of the Rings Online: Riders of Rohan,2012,Kingdoms of Amalur: Reckoning,2012
240001,913,1032,The Lord of the Rings Online: Riders of Rohan,2012,LEGO The Lord of the Rings,2012
240013,913,1225,The Lord of the Rings Online: Riders of Rohan,2012,Transformers: Fall of Cybertron,2012
240029,913,1485,The Lord of the Rings Online: Riders of Rohan,2012,Magic: The Gathering - Duels of the Planeswalkers 2013,2012
240050,913,1755,The Lord of the Rings Online: Riders of Rohan,2012,The Dark Eye: Chains of Satinav,2012
240057,913,1841,The Lord of the Rings Online: Riders of Rohan,2012,King's Bounty: Warriors of the North,2012
240063,913,1885,The Lord of the Rings Online: Riders of Rohan,2012,Call of Duty: Black Ops II,2012
240068,913,1946,The Lord of the Rings Online: Riders of Rohan,2012,The Testament of Sherlock Holmes,2012
240071,913,1996,The Lord of the Rings Online: Riders of Rohan,2012,The Book of Unwritten Tales: Critter Chronicles,2012
240078,913,2086,The Lord of the Rings Online: Riders of Rohan,2012,War of the Roses,2012
240092,913,2341,The Lord of the Rings Online: Riders of Rohan,2012,Warlock: Master of the Arcane,2012
